"cbsa10","state_num","zip","state_abbreviation","cbsa_name","zip_name","population_2016","allocation_factor"
"10580","36","12059","NY","Albany-Schenectady-Troy, NY Metropolitan Statistical Area","East Berne, NY",1656.903,0.002 
"10580","36","12061","NY","Albany-Schenectady-Troy, NY Metropolitan Statistical Area","East Greenbush, NY",9086.386,0.01 
"10580","36","12062","NY","Albany-Schenectady-Troy, NY Metropolitan Statistical Area","East Nassau, NY",1611.453,0.002 
"10580","36","12063","NY","Albany-Schenectady-Troy, NY Metropolitan Statistical Area","East Schodack, NY",445.785,0.001 
"10580","36","12064","NY","Albany-Schenectady-Troy, NY Metropolitan Statistical Area","East Worcester, NY",45.901,0 
"10580","36","12065","NY","Albany-Schenectady-Troy, NY Metropolitan Statistical Area","Clifton Park, NY",43192.458,0.049 
"10580","36","12066","NY","Albany-Schenectady-Troy, NY Metropolitan Statistical Area","Esperance, NY",1438.38,0.002 
"10580","36","12067","NY","Albany-Schenectady-Troy, NY Metropolitan Statistical Area","Feura Bush, NY",1528.981,0.002 
"10580","36","12071","NY","Albany-Schenectady-Troy, NY Metropolitan Statistical Area","Fultonham, NY",258.194,0 
"10580","36","12074","NY","Albany-Schenectady-Troy, NY Metropolitan Statistical Area","Galway, NY",3063.464,0.003 
"10580","36","12076","NY","Albany-Schenectady-Troy, NY Metropolitan Statistical Area","Gilboa, NY",1434.41,0.002 
"10580","36","12077","NY","Albany-Schenectady-Troy, NY Metropolitan Statistical Area","Glenmont, NY",6341.311,0.007 
"10580","36","12083","NY","Albany-Schenectady-Troy, NY Metropolitan Statistical Area","Greenville, NY",1305.624,0.001 
"10580","36","12084","NY","Albany-Schenectady-Troy, NY Metropolitan Statistical Area","Guilderland, NY",4336.173,0.005 
"10580","36","12085","NY","Albany-Schenectady-Troy, NY Metropolitan Statistical Area","Guilderland Center, NY",486.309,0.001 
"10580","36","12086","NY","Albany-Schenectady-Troy, NY Metropolitan Statistical Area","Hagaman, NY",333.952,0 
"10580","36","12087","NY","Albany-Schenectady-Troy, NY Metropolitan Statistical Area","Hannacroix, NY",139.091,0 
"10580","36","12089","NY","Albany-Schenectady-Troy, NY Metropolitan Statistical Area","Hoosick, NY (PO Boxes)",69.277,0 
"10580","36","12090","NY","Albany-Schenectady-Troy, NY Metropolitan Statistical Area","Hoosick Falls, NY",6287.177,0.007 
"10580","36","12092","NY","Albany-Schenectady-Troy, NY Metropolitan Statistical Area","Howes Cave, NY",1246.981,0.001 
"10580","36","12093","NY","Albany-Schenectady-Troy, NY Metropolitan Statistical Area","Jefferson, NY",1263.237,0.001 
"10580","36","12094","NY","Albany-Schenectady-Troy, NY Metropolitan Statistical Area","Johnsonville, NY",2182.741,0.002 
"10580","36","12110","NY","Albany-Schenectady-Troy, NY Metropolitan Statistical Area","Latham, NY",22242.305,0.025 
"10580","36","12118","NY","Albany-Schenectady-Troy, NY Metropolitan Statistical Area","Mechanicville, NY",14352.921,0.016 
"10580","36","12120","NY","Albany-Schenectady-Troy, NY Metropolitan Statistical Area","Medusa, NY",594.942,0.001 
"10580","36","12121","NY","Albany-Schenectady-Troy, NY Metropolitan Statistical Area","Melrose, NY",1923.703,0.002 
"10580","36","12122","NY","Albany-Schenectady-Troy, NY Metropolitan Statistical Area","Middleburgh, NY",4392.381,0.005 
"10580","36","12123","NY","Albany-Schenectady-Troy, NY Metropolitan Statistical Area","Nassau, NY",5144.602,0.006 
"10580","36","12131","NY","Albany-Schenectady-Troy, NY Metropolitan Statistical Area","North Blenheim, NY",109.971,0 
"10580","36","12134","NY","Albany-Schenectady-Troy, NY Metropolitan Statistical Area","Northville, NY",1025.635,0.001 
"10580","36","12137","NY","Albany-Schenectady-Troy, NY Metropolitan Statistical Area","Pattersonville, NY",1297.539,0.001 
"10580","36","12138","NY","Albany-Schenectady-Troy, NY Metropolitan Statistical Area","Petersburg, NY",3180.737,0.004 
"10580","36","12140","NY","Albany-Schenectady-Troy, NY Metropolitan Statistical Area","Poestenkill, NY",1708.843,0.002 
"10580","36","12143","NY","Albany-Schenectady-Troy, NY Metropolitan Statistical Area","Ravena, NY",4884.413,0.006 
"10580","36","12144","NY","Albany-Schenectady-Troy, NY Metropolitan Statistical Area","Rensselaer, NY",20637.643,0.023 
"10580","36","12147","NY","Albany-Schenectady-Troy, NY Metropolitan Statistical Area","Rensselaerville, NY",506.614,0.001 
"10580","36","12148","NY","Albany-Schenectady-Troy, NY Metropolitan Statistical Area","Rexford, NY",4723.917,0.005 
"10580","36","12149","NY","Albany-Schenectady-Troy, NY Metropolitan Statistical Area","Richmondville, NY",2365.821,0.003 
"10580","36","12150","NY","Albany-Schenectady-Troy, NY Metropolitan Statistical Area","Rotterdam Junction, NY",912.972,0.001 
"10580","36","12151","NY","Albany-Schenectady-Troy, NY Metropolitan Statistical Area","Round Lake, NY",732.005,0.001 
"10580","36","12153","NY","Albany-Schenectady-Troy, NY Metropolitan Statistical Area","Sand Lake, NY",817.273,0.001 
"10580","36","12154","NY","Albany-Schenectady-Troy, NY Metropolitan Statistical Area","Schaghticoke, NY",2326.316,0.003 
"10580","36","12156","NY","Albany-Schenectady-Troy, NY Metropolitan Statistical Area","Schodack Landing, NY",698.798,0.001 
"10580","36","12157","NY","Albany-Schenectady-Troy, NY Metropolitan Statistical Area","Schoharie, NY",3884.718,0.004 
"10580","36","12158","NY","Albany-Schenectady-Troy, NY Metropolitan Statistical Area","Selkirk, NY",6405.272,0.007 
"10580","36","12159","NY","Albany-Schenectady-Troy, NY Metropolitan Statistical Area","Slingerlands, NY",8016.489,0.009 
"10580","36","12160","NY","Albany-Schenectady-Troy, NY Metropolitan Statistical Area","Sloansville, NY",902.722,0.001 
"10580","36","12161","NY","Albany-Schenectady-Troy, NY Metropolitan Statistical Area","South Bethlehem, NY (PO Boxes)",162.442,0 
"10580","36","12166","NY","Albany-Schenectady-Troy, NY Metropolitan Statistical Area","Sprakers, NY",4.781,0 
"10580","36","12167","NY","Albany-Schenectady-Troy, NY Metropolitan Statistical Area","Stamford, NY",705.73,0.001 
"10580","36","12168","NY","Albany-Schenectady-Troy, NY Metropolitan Statistical Area","Stephentown, NY",1959.848,0.002 
"10580","36","12169","NY","Albany-Schenectady-Troy, NY Metropolitan Statistical Area","Stephentown, NY",307.23,0 
"10580","36","12170","NY","Albany-Schenectady-Troy, NY Metropolitan Statistical Area","Stillwater, NY",5112.665,0.006 
"10580","36","12175","NY","Albany-Schenectady-Troy, NY Metropolitan Statistical Area","Summit, NY",762.15,0.001 
"10580","36","12180","NY","Albany-Schenectady-Troy, NY Metropolitan Statistical Area","Troy, NY",53821.528,0.061 
"10580","36","12182","NY","Albany-Schenectady-Troy, NY Metropolitan Statistical Area","Troy, NY",14792.235,0.017 
"10580","36","12183","NY","Albany-Schenectady-Troy, NY Metropolitan Statistical Area","Green Island, NY",2659.98,0.003 
"10580","36","12184","NY","Albany-Schenectady-Troy, NY Metropolitan Statistical Area","Valatie, NY",84.338,0 
"10580","36","12185","NY","Albany-Schenectady-Troy, NY Metropolitan Statistical Area","Valley Falls, NY",1792.177,0.002 
"10580","36","12186","NY","Albany-Schenectady-Troy, NY Metropolitan Statistical Area","Voorheesville, NY",6372.784,0.007 
"10580","36","12187","NY","Albany-Schenectady-Troy, NY Metropolitan Statistical Area","Warnerville, NY",666.523,0.001 
"10580","36","12188","NY","Albany-Schenectady-Troy, NY Metropolitan Statistical Area","Waterford, NY",11352.288,0.013 
"10580","36","12189","NY","Albany-Schenectady-Troy, NY Metropolitan Statistical Area","Watervliet, NY",17836.079,0.02 
"10580","36","12193","NY","Albany-Schenectady-Troy, NY Metropolitan Statistical Area","Westerlo, NY",2046.763,0.002 
"10580","36","12194","NY","Albany-Schenectady-Troy, NY Metropolitan Statistical Area","West Fulton, NY",197.949,0 
"10580","36","12196","NY","Albany-Schenectady-Troy, NY Metropolitan Statistical Area","West Sand Lake, NY",3043.186,0.003 
"10580","36","12198","NY","Albany-Schenectady-Troy, NY Metropolitan Statistical Area","Wynantskill, NY",7934.775,0.009 
"10580","36","12202","NY","Albany-Schenectady-Troy, NY Metropolitan Statistical Area","Albany, NY",9774.918,0.011 
"10580","36","12203","NY","Albany-Schenectady-Troy, NY Metropolitan Statistical Area","Albany, NY",30409.052,0.034 
"10580","36","12204","NY","Albany-Schenectady-Troy, NY Metropolitan Statistical Area","Menands, NY",7461.142,0.008 
"10580","36","12205","NY","Albany-Schenectady-Troy, NY Metropolitan Statistical Area","Albany, NY",27388.655,0.031 
"10580","36","12206","NY","Albany-Schenectady-Troy, NY Metropolitan Statistical Area","Albany, NY",16645.179,0.019 
"10580","36","12207","NY","Albany-Schenectady-Troy, NY Metropolitan Statistical Area","Albany, NY",1977.725,0.002 
"10580","36","12208","NY","Albany-Schenectady-Troy, NY Metropolitan Statistical Area","Albany, NY",21017.902,0.024 
"10580","36","12209","NY","Albany-Schenectady-Troy, NY Metropolitan Statistical Area","Albany, NY",10275.441,0.012 
"10580","36","12210","NY","Albany-Schenectady-Troy, NY Metropolitan Statistical Area","Albany, NY",10313.006,0.012 
"10580","36","12211","NY","Albany-Schenectady-Troy, NY Metropolitan Statistical Area","Albany, NY",11475.478,0.013 
"10580","36","12222","NY","Albany-Schenectady-Troy, NY Metropolitan Statistical Area","Albany, NY",6588.019,0.007 
"10580","36","12302","NY","Albany-Schenectady-Troy, NY Metropolitan Statistical Area","Schenectady, NY",27566.991,0.031 
"10580","36","12303","NY","Albany-Schenectady-Troy, NY Metropolitan Statistical Area","Schenectady, NY",29993.13,0.034 
"10580","36","12304","NY","Albany-Schenectady-Troy, NY Metropolitan Statistical Area","Schenectady, NY",21504.045,0.024 
"10580","36","12305","NY","Albany-Schenectady-Troy, NY Metropolitan Statistical Area","Schenectady, NY",5709.572,0.006 
"10580","36","12306","NY","Albany-Schenectady-Troy, NY Metropolitan Statistical Area","Rotterdam, NY",25619.508,0.029 
"10580","36","12307","NY","Albany-Schenectady-Troy, NY Metropolitan Statistical Area","Schenectady, NY",7683.35,0.009 
"10580","36","12308","NY","Albany-Schenectady-Troy, NY Metropolitan Statistical Area","Schenectady, NY",15317.755,0.017 
"10580","36","12309","NY","Albany-Schenectady-Troy, NY Metropolitan Statistical Area","Schenectady, NY",29381.649,0.033 
"10580","36","12469","NY","Albany-Schenectady-Troy, NY Metropolitan Statistical Area","Preston-Potter Hollow, NY",650.372,0.001 
"10580","36","12803","NY","Albany-Schenectady-Troy, NY Metropolitan Statistical Area","South Glens Falls, NY",7823.567,0.009 
"10580","36","12822","NY","Albany-Schenectady-Troy, NY Metropolitan Statistical Area","Corinth, NY",6410.217,0.007 
"10580","36","12828","NY","Albany-Schenectady-Troy, NY Metropolitan Statistical Area","Fort Edward, NY",3815.113,0.004 
"10580","36","12831","NY","Albany-Schenectady-Troy, NY Metropolitan Statistical Area","Gansevoort, NY",18006.507,0.02 
"10580","36","12833","NY","Albany-Schenectady-Troy, NY Metropolitan Statistical Area","Greenfield Center, NY",4550.22,0.005 
"10580","36","12835","NY","Albany-Schenectady-Troy, NY Metropolitan Statistical Area","Hadley, NY",2641.63,0.003 
"10580","36","12850","NY","Albany-Schenectady-Troy, NY Metropolitan Statistical Area","Middle Grove, NY",2931.124,0.003 
"10580","36","12859","NY","Albany-Schenectady-Troy, NY Metropolitan Statistical Area","Porter Corners, NY",2295.271,0.003 
"10580","36","12863","NY","Albany-Schenectady-Troy, NY Metropolitan Statistical Area","Rock City Falls, NY",551.072,0.001 
"10580","36","12866","NY","Albany-Schenectady-Troy, NY Metropolitan Statistical Area","Saratoga Springs, NY",38166.641,0.043 
"10580","36","12871","NY","Albany-Schenectady-Troy, NY Metropolitan Statistical Area","Schuylerville, NY",4222.472,0.005 
"10580","36","12884","NY","Albany-Schenectady-Troy, NY Metropolitan Statistical Area","Victory, NY",502.478,0.001 
"10580","36","13459","NY","Albany-Schenectady-Troy, NY Metropolitan Statistical Area","Sharon Springs, NY",2036.862,0.002 
"10620","37","28001","NC","Albemarle, NC Micropolitan Statistical Area","Albemarle, NC",26850.989,0.442 
"10620","37","28009","NC","Albemarle, NC Micropolitan Statistical Area","Badin, NC",1124.812,0.019 
"10620","37","28071","NC","Albemarle, NC Micropolitan Statistical Area","Gold Hill, NC",162.551,0.003 
"10620","37","28097","NC","Albemarle, NC Micropolitan Statistical Area","Locust, NC",5190.589,0.085 
"10620","37","28107","NC","Albemarle, NC Micropolitan Statistical Area","Midland, NC",73.248,0.001 
"10620","37","28109","NC","Albemarle, NC Micropolitan Statistical Area","Misenheimer, NC",388.316,0.006 
"10620","37","28124","NC","Albemarle, NC Micropolitan Statistical Area","Mount Pleasant, NC",609.064,0.01 
"10620","37","28127","NC","Albemarle, NC Micropolitan Statistical Area","New London, NC",5825.741,0.096 
"10620","37","28128","NC","Albemarle, NC Micropolitan Statistical Area","Norwood, NC",7501.42,0.123 
"10620","37","28129","NC","Albemarle, NC Micropolitan Statistical Area","Oakboro, NC",5417.358,0.089 
"10620","37","28137","NC","Albemarle, NC Micropolitan Statistical Area","Richfield, NC",2396.12,0.039 
"10620","37","28163","NC","Albemarle, NC Micropolitan Statistical Area","Stanfield, NC",5250.793,0.086 
"10660","27","55912","MN","Albert Lea, MN Micropolitan Statistical Area","Austin, MN",522.126,0.017 
"10660","27","55917","MN","Albert Lea, MN Micropolitan Statistical Area","Blooming Prairie, MN",218.202,0.007 
"10660","27","55953","MN","Albert Lea, MN Micropolitan Statistical Area","Lyle, MN",18.508,0.001 
"10660","27","56007","MN","Albert Lea, MN Micropolitan Statistical Area","Albert Lea, MN",20678.537,0.679 
"10660","27","56009","MN","Albert Lea, MN Micropolitan Statistical Area","Alden, MN",1571.249,0.052 
"10660","27","56016","MN","Albert Lea, MN Micropolitan Statistical Area","Clarks Grove, MN",1067.631,0.035 
"10660","27","56020","MN","Albert Lea, MN Micropolitan Statistical Area","Conger, MN",112.023,0.004 
"10660","27","56026","MN","Albert Lea, MN Micropolitan Statistical Area","Ellendale, MN",439.326,0.014 
"10660","27","56029","MN","Albert Lea, MN Micropolitan Statistical Area","Emmons, MN",724.742,0.024 
"10660","27","56032","MN","Albert Lea, MN Micropolitan Statistical Area","Freeborn, MN",304.898,0.01 
"10660","27","56035","MN","Albert Lea, MN Micropolitan Statistical Area","Geneva, MN",531.867,0.017 
"10660","27","56036","MN","Albert Lea, MN Micropolitan Statistical Area","Glenville, MN",1908.294,0.063 
"10660","27","56042","MN","Albert Lea, MN Micropolitan Statistical Area","Hartland, MN",701.364,0.023 
"10660","27","56043","MN","Albert Lea, MN Micropolitan Statistical Area","Hayward, MN",473.42,0.016 
"10660","27","56045","MN","Albert Lea, MN Micropolitan Statistical Area","Hollandale, MN",791.956,0.026 
"10660","27","56072","MN","Albert Lea, MN Micropolitan Statistical Area","New Richland, MN",55.525,0.002 
"10660","27","56089","MN","Albert Lea, MN Micropolitan Statistical Area","Twin Lakes, MN",150.988,0.005 
"10660","27","56097","MN","Albert Lea, MN Micropolitan Statistical Area","Wells, MN",175.341,0.006 
"10700","01","35016","AL","Albertville, AL Micropolitan Statistical Area","Arab, AL",14920.23,0.157 
"10700","01","35087","AL","Albertville, AL Micropolitan Statistical Area","Joppa, AL",121.735,0.001 
"10700","01","35175","AL","Albertville, AL Micropolitan Statistical Area","Union Grove, AL",3971.226,0.042 
"10700","01","35747","AL","Albertville, AL Micropolitan Statistical Area","Grant, AL",6036.632,0.063 
"10700","01","35754","AL","Albertville, AL Micropolitan Statistical Area","Laceys Spring, AL",71.609,0.001 
"10700","01","35755","AL","Albertville, AL Micropolitan Statistical Area","Langston, AL",325.309,0.003 
"10700","01","35760","AL","Albertville, AL Micropolitan Statistical Area","New Hope, AL",190.275,0.002 
"10700","01","35769","AL","Albertville, AL Micropolitan Statistical Area","Scottsboro, AL",1812.729,0.019 
"10700","01","35776","AL","Albertville, AL Micropolitan Statistical Area","Woodville, AL",396.918,0.004 
"10700","01","35950","AL","Albertville, AL Micropolitan Statistical Area","Albertville, AL",21304.676,0.224 
"10700","01","35951","AL","Albertville, AL Micropolitan Statistical Area","Albertville, AL",11434.921,0.12 
"10700","01","35957","AL","Albertville, AL Micropolitan Statistical Area","Boaz, AL",13756.073,0.145 
"10700","01","35962","AL","Albertville, AL Micropolitan Statistical Area","Crossville, AL",438.86,0.005 
"10700","01","35975","AL","Albertville, AL Micropolitan Statistical Area","Groveoak, AL (PO Boxes)",98.207,0.001 
"10700","01","35976","AL","Albertville, AL Micropolitan Statistical Area","Guntersville, AL",16256.248,0.171 
"10700","01","35980","AL","Albertville, AL Micropolitan Statistical Area","Horton, AL",4021.352,0.042 
"10740","35","87001","NM","Albuquerque, NM Metropolitan Statistical Area","San Felipe Pueblo, NM",3977.015,0.004 
"10740","35","87002","NM","Albuquerque, NM Metropolitan Statistical Area","Belen, NM",22239.688,0.024 
"10740","35","87004","NM","Albuquerque, NM Metropolitan Statistical Area","Bernalillo, NM",10942.19,0.012 
"10740","35","87006","NM","Albuquerque, NM Metropolitan Statistical Area","Bosque, NM",280.502,0 
"10740","35","87008","NM","Albuquerque, NM Metropolitan Statistical Area","Cedar Crest, NM",2607.422,0.003 
"10740","35","87013","NM","Albuquerque, NM Metropolitan Statistical Area","Cuba, NM",3802.13,0.004 
"10740","35","87014","NM","Albuquerque, NM Metropolitan Statistical Area","Cubero, NM",2.159,0 
"10740","35","87015","NM","Albuquerque, NM Metropolitan Statistical Area","Edgewood, NM",4123.328,0.005 
